gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,No
Male,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.63,2361.981693313483,No
Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.7,189.81499240802884,No
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1686.5530879727594,No
Male,0,No,No,0,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.58,1434.6358416991045,Yes
Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.06,18.8,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,117.13,88.09221784819998,No
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.54,6681.394768086512,No
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.87,4508.055245640977,No
Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,7759.505983135544,No
Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.75,18.8,No
Female,1,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,110.42,3128.8078819154935,No
Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,61.03,8684.8,No
Male,1,No,Yes,51,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.28,5190.65339651985,Yes
Male,1,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.84,18.8,Yes
Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,105.3,18.8,No
Female,0,Yes,Yes,71,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.59,18.8,No
Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.48,18.8,No
Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.29,145.1439408851104,No
Female,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.43,18.8,Yes
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,117.13,3038.2140650473852,No
Female,0,No,Yes,31,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.78,1280.509349199593,No
Male,1,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.26,3493.63143035024,Yes
Male,0,Yes,No,45,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),56.7,881.255182580692,No
Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8684.8,No
Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.42,3126.883399149323,No
Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.42,18.8,No
Male,0,Yes,No,38,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.13,18.8,No
Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,No
Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),37.12,2221.40999300258,No
Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,40.5,18.8,No
Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.14,731.1408867511909,No
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,18.8,Yes
Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),54.75,18.8,Yes
Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.0,1549.4955059406714,Yes
Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,18.8,No
Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.56,6344.706446216238,No
Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.13,18.8,No
Female,1,No,Yes,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.58,18.8,Yes
Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.47,18.8,Yes
Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.41,4791.74135274784,Yes
Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.39,5588.35868506938,Yes
Female,0,No,Yes,0,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,18.25,1163.4478765090903,Yes
Female,0,No,No,2,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),88.58,260.2835708390447,No
Female,1,No,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.15,192.1075119184493,No
Male,1,No,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.37,4274.272745577627,No
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),64.63,1497.6424993335097,No
Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,117.41,2221.7539380243416,No
Female,0,Yes,No,0,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,96.67,18.8,Yes
Male,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.75,4447.469272403726,No
Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.06,18.8,No
Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.41,18.8,No
Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.94,18.8,No
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.44,520.1075953651227,No
Male,1,No,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,115.85,4880.000819837587,Yes
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),103.23,7161.423722692857,No
Female,0,No,No,12,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,26.46,1540.3053228788212,Yes
Male,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),118.75,152.36930001277597,No
Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,4748.771645262337,No
Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.48,1143.549994648275,No
Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,18.25,320.61817678727766,No
Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.22,18.8,No
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.75,18.8,No
Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,106.24,5442.878412594914,No
Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),31.54,18.8,No
Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1268.3184930087612,No
Male,1,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.35,1461.508341316358,Yes
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.84,995.8601009175821,No
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),104.53,7969.577562105923,No
Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.38,5053.048317334904,No
Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),105.93,6705.6858142459605,No
Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,93.22,57.29608321327511,No
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,45.86,18.8,Yes
Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),111.61,8684.8,No
Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,69.22,3745.347014424046,No
Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,5716.186233933178,No
Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,69.18,2207.8534352756624,No
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,19.18,18.8,Yes
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.01,18.8,No
Male,0,Yes,Yes,65,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.84,29.26451967149501,No
Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),118.75,8259.224731637449,No
Male,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.36,8684.8,Yes
Male,0,Yes,No,9,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.83,18.8,Yes
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.12,590.2308554174432,No
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.62,1240.2267003110835,No
Female,0,Yes,No,50,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,71.89,4640.233750522743,No
Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,110.25,888.1518428776053,No
Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.71,4530.66521996919,Yes
Female,0,No,Yes,4,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,73.14,8684.8,No
Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.62,18.8,No
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,82.08,7141.003504815245,No
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.44,2306.5700040948204,No
Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.51,208.5337528334677,No
Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.75,4010.976803915707,No
Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,1777.1002050528414,No
Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.33,18.8,Yes
Male,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.75,18.8,Yes
Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,1415.6024151821043,No
Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,294.75209770744357,No
Male,1,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,25.45,18.8,No
Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),27.59,154.5034741890596,No
Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,18.8,No
Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,27.69,128.78835056400084,No
Male,0,No,Yes,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.75,5123.787807957437,No
Female,0,No,Yes,62,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,18.8,No
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.08,210.2120387029292,No
Female,1,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,1253.7629853480682,No
Female,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,118.75,628.5159790602712,No
Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.73,1223.9208726867566,No
Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),114.64,18.8,No
Male,0,Yes,No,67,No,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,101.84,184.01536817869635,No
Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,70.17,693.9581872807564,No
Male,0,No,No,14,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,113.23,18.8,Yes
Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,112.29,1491.2232234734402,No
Male,1,No,No,70,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.79,4497.449973279168,No
Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,107.52,693.9386587447531,No
Male,1,No,No,42,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,112.35,2896.508108374181,Yes
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.86,1481.3201008742456,No
Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.26,189.86163017501156,No
Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.66,114.82003934505586,Yes
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.38,453.8368056844831,No
Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.68,3906.0732522412604,Yes
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.82,53.287088968165136,No
Male,1,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,74.54,6174.236208250351,Yes
Male,1,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.15,18.8,Yes
Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,117.36066006121018,No
Male,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.25,18.8,No
Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.05,18.8,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.43,1066.1440357469185,No
Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,76.72,3939.6755361995356,No
Male,0,Yes,Yes,71,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),118.75,18.8,Yes
Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),28.09,1438.538632591632,No
Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.28,686.5311299743634,No
Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.88,1617.2437260285492,No
Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.82,18.8,Yes
Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,104.39,203.8792170641084,No
